Timestep,Consumption,Power
16349,4.972465653,19.88986261
16350,5.07220658,20.28882632
16351,5.187222061,20.74888824
16352,5.262375843,21.04950337
16353,5.380183278,21.52073311
16354,5.410769413,21.64307765
16355,5.433629514,21.73451806
16356,5.450958735,21.80383494
16357,5.482885888,21.93154355
16358,5.472426802,21.88970721
16359,5.496013814,21.98405526
16360,5.484776405,21.93910562
16361,5.483027427,21.93210971
16362,5.452171008,21.80868403
16363,5.441600281,21.76640112
16364,5.426815394,21.70726158
16365,5.435820614,21.74328245
16366,5.430681861,21.72272744
16367,5.450915071,21.80366028
16368,5.455331424,21.82132569
16369,5.131936586,20.52774635
16370,5.082439031,20.32975613
16371,4.953823529,19.81529412
16372,4.90566691,19.62266764
16373,4.822405887,19.28962355
16374,4.743128097,18.97251239
16375,4.677971052,18.71188421
16376,4.614729727,18.45891891
16377,4.594066102,18.37626441
16378,4.577320098,18.30928039
16379,4.562498204,18.24999282
16380,4.549846125,18.1993845
16381,4.571211618,18.28484647
16382,4.57695927,18.30783708
16383,4.59578462,18.38313848
16384,4.597203781,18.38881512
16385,4.612126576,18.44850631
16386,4.607869594,18.43147838
16387,4.620713625,18.4828545
16388,4.612417956,18.44967182
16389,4.608002206,18.43200883
16390,4.597602881,18.39041152
16391,4.418677857,17.67471143
16392,4.423746314,17.69498526
16393,4.382409674,17.5296387
16394,4.361760684,17.44704274
16395,4.320462704,17.28185082
16396,4.299813714,17.19925485
16397,4.245551052,16.98220421
16398,4.560423736,18.24169494
16399,4.506161074,18.0246443
16400,4.479029743,17.91611897
16401,4.486896035,17.94758414
16402,4.490829181,17.96331672
16403,4.498695472,17.99478189
16404,4.502628618,18.01051447
16405,1.51049491,6.04197964
16406,1.514428056,6.057712223
16407,1.522294347,6.08917739
16408,1.526227493,6.104909973
16409,1.534093785,6.13637514
16410,1.538026931,6.152107724
16411,1.545893223,6.183572891
16412,1.549826368,6.199305474
16413,1.555726087,6.222904349
16414,1.555826604,6.223306415
16415,1.55592712,6.22370848
16416,1.555977378,6.223909513
16417,1.556027636,6.224110546
16418,1.546342578,6.185370314
16419,1.541500049,6.166000198
16420,1.531814992,6.127259966
16421,1.526972463,6.10788985
16422,1.514552283,6.058209133
16423,1.502132104,6.008528417
16424,1.495922015,5.983688058
16425,1.489711925,5.9588477
16426,1.483343526,5.933374106
16427,1.476975128,5.907900511
16428,1.473790929,5.895163714
16429,1.470606729,5.882426917
16430,1.477657153,5.910628611
16431,1.481182365,5.924729459
16432,1.488232788,5.952931153
16433,1.491758,5.967032
16434,1.203790409,4.815161637
16435,1.230789292,4.923157167
16436,1.284787057,5.139148227
16437,1.311785939,5.247143757
16438,1.41939793,5.677591718
16439,1.473203925,5.892815699
16440,1.580815915,6.323263659
16441,4.635461207,18.54184483
16442,4.730897599,18.9235904
16443,4.786625281,19.14650112
16444,4.881057299,19.5242292
16445,4.941117689,19.76447076
16446,5.01527531,20.06110124
16447,5.090212854,20.36085142
16448,5.135450418,20.54180167
16449,5.198595591,20.79438237
16450,5.193582039,20.77432816
16451,5.176996755,20.70798702
16452,5.165985042,20.66394017
16453,5.140799056,20.56319622
16454,5.090824981,20.36329993
16455,5.072102728,20.28841091
16456,5.020924704,20.08369882
16457,5.015422586,20.06169034
16458,4.985364571,19.94145828
16459,4.981276431,19.92510573
16460,4.94860102,19.79440408
16461,4.936332527,19.74533011
16462,4.89279641,19.57118564
16463,4.87784768,19.51139072
16464,4.843557647,19.37423059
16465,4.553296859,18.21318744
16466,4.501038582,18.00415433
16467,4.402602981,17.61041192
16468,4.372033872,17.48813549
16469,4.323275843,17.29310337
16470,4.274517813,17.09807125
16471,4.250138799,17.00055519
16472,4.225759784,16.90303914
16473,4.225223766,16.90089506
16474,4.224687748,16.89875099
16475,4.224419739,16.89767896
16476,4.22415173,16.89660692
16477,4.249558036,16.99823214
16478,4.262261188,17.04904475
16479,4.287667494,17.15066997
16480,4.300370646,17.20148259
16481,4.331358955,17.32543582
16482,4.346853109,17.38741244
16483,4.377841418,17.51136567
16484,4.393335572,17.57334229
16485,4.403472486,17.61388994
16486,4.408540943,17.63416377
16487,4.418677857,17.67471143
16488,4.423746314,17.69498526
16489,4.382409674,17.5296387
16490,4.361760684,17.44704274
16491,4.320462704,17.28185082
16492,4.299813714,17.19925485
16493,4.245551052,16.98220421
16494,4.560423736,18.24169494
16495,4.506161074,18.0246443
16496,4.479029743,17.91611897
16497,4.486896035,17.94758414
16498,4.490829181,17.96331672
16499,4.498695472,17.99478189
16500,4.502628618,18.01051447
16501,1.51049491,6.04197964
16502,1.514428056,6.057712223
16503,1.522294347,6.08917739
16504,1.526227493,6.104909973
16505,1.534093785,6.13637514
16506,1.538026931,6.152107724
16507,1.545893223,6.183572891
16508,1.549826368,6.199305474
16509,1.555726087,6.222904349
16510,1.555826604,6.223306415
16511,1.55592712,6.22370848
16512,1.555977378,6.223909513
16513,1.556027636,6.224110546
16514,1.546342578,6.185370314
16515,1.541500049,6.166000198
16516,1.531814992,6.127259966
16517,1.526972463,6.10788985
16518,1.514552283,6.058209133
16519,1.502132104,6.008528417
16520,1.495922015,5.983688058
16521,1.489711925,5.9588477
16522,1.483343526,5.933374106
16523,1.476975128,5.907900511
16524,1.473790929,5.895163714
16525,1.470606729,5.882426917
16526,1.477657153,5.910628611
16527,1.481182365,5.924729459
16528,1.488232788,5.952931153
16529,1.491758,5.967032
16530,1.203790409,4.815161637
16531,1.230789292,4.923157167
16532,1.284787057,5.139148227
16533,1.311785939,5.247143757
16534,1.41939793,5.677591718
16535,1.473203925,5.892815699
16536,1.580815915,6.323263659
16537,4.63462191,18.53848764
16538,4.730897599,18.9235904
16539,4.779035444,19.11614178
16540,4.875311134,19.50124454
16541,4.923448979,19.69379591
16542,4.994725929,19.97890372
16543,5.066002879,20.26401152
16544,5.101641354,20.40656542
16545,5.165850803,20.66340321
16546,5.161779049,20.64711619
16547,5.15363554,20.61454216
16548,5.149563786,20.59825514
16549,5.122906772,20.49162709
16550,5.074682437,20.29872975
16551,5.05057027,20.20228108
16552,5.002345935,20.00938374
16553,4.99047063,19.96188252
16554,4.966720021,19.86688008
16555,4.954844716,19.81937887
16556,4.931094107,19.72437643
16557,4.912746727,19.65098691
16558,4.876051966,19.50420786
16559,4.857704585,19.43081834
16560,4.827890092,19.31156037
16561,4.549334701,18.1973388
16562,4.500424127,18.00169651
16563,4.402602981,17.61041192
16564,4.372033872,17.48813549
16565,4.323275843,17.29310337
16566,4.274517813,17.09807125
16567,4.250138799,17.00055519
16568,4.225759784,16.90303914
16569,4.225223766,16.90089506
16570,4.224687748,16.89875099
16571,4.224419739,16.89767896
16572,4.22415173,16.89660692
16573,4.249558036,16.99823214
16574,4.262261188,17.04904475
16575,4.287667494,17.15066997
16576,4.300370646,17.20148259
16577,4.331358955,17.32543582
16578,4.346853109,17.38741244
16579,4.377841418,17.51136567
16580,4.393335572,17.57334229
16581,4.403472486,17.61388994
16582,4.408540943,17.63416377
16583,4.418677857,17.67471143
16584,4.423746314,17.69498526
16585,4.382409674,17.5296387
16586,4.361760684,17.44704274
16587,4.320462704,17.28185082
16588,4.299813714,17.19925485
16589,4.245551052,16.98220421
16590,4.560423736,18.24169494
16591,4.506161074,18.0246443
16592,4.479029743,17.91611897
16593,4.486896035,17.94758414
16594,4.490829181,17.96331672
16595,4.498695472,17.99478189
16596,4.502628618,18.01051447
16597,1.51049491,6.04197964
16598,1.514428056,6.057712223
16599,1.522294347,6.08917739
16600,1.526227493,6.104909973
16601,1.534093785,6.13637514
16602,1.538026931,6.152107724
16603,1.545893223,6.183572891
16604,1.549826368,6.199305474
16605,1.555726087,6.222904349
16606,1.555826604,6.223306415
16607,1.55592712,6.22370848
16608,1.555977378,6.223909513
16609,1.658732791,6.634931163
16610,1.658354263,6.633417053
16611,1.663448481,6.653793923
16612,1.597224761,6.388899045
16613,1.562432303,6.249729211
16614,1.560753029,6.243012116
16615,1.558833859,6.235335436
16616,1.557234551,6.228938202
16617,1.663484522,6.653938087
16618,1.663490087,6.653960347
16619,1.663496447,6.653985788
16620,1.656182342,6.624729369
16621,1.656173535,6.624694139
16622,1.64879876,6.595195038
16623,1.656139957,6.624559829
16624,1.582025986,6.328103944
16625,1.552857932,6.211431727
16626,1.211341347,4.845365386
16627,1.211950634,4.847802536
16628,1.285095779,5.140383114
16629,1.321551793,5.286207174
16630,1.321557094,5.286228374
16631,1.321563719,5.286254875
16632,1.321569019,5.286276076
16633,4.321575644,17.28630258
16634,4.321580944,17.28632378
16635,4.321587569,17.28635028
16636,4.32159287,17.28637148
16637,4.135573501,16.542294
16638,4.144167575,16.5766703
16639,4.124215497,16.49686199
16640,4.133621708,16.53448683
16641,4.112857493,16.45142997
16642,4.123075842,16.49230337
16643,4.321635536,17.28654214
16644,4.321641101,17.2865644
16645,4.321647461,17.28658984
16646,4.304671897,17.21868759
16647,4.321659386,17.28663755
16648,4.322168404,17.28867361
16649,4.3308188,17.3232752
16650,4.320712226,17.2828489
16651,4.382532591,17.53013036
16652,4.481871139,17.92748456
16653,4.525542244,18.10216898
16654,4.548587831,18.19435133
16655,4.623591996,18.49436798
16656,4.654577876,18.6183115
16657,4.692315012,18.76926005
16658,4.708359616,18.83343846
16659,4.75523869,19.02095476
16660,4.783548323,19.13419329
16661,4.800327458,19.20130983
16662,4.80064195,19.2025678
16663,4.830522781,19.32209113
16664,4.84236811,19.36947244
16665,4.844934587,19.37973835
16666,4.845302186,19.38120874
16667,4.844319127,19.37727651
16668,4.842729869,19.37091948
16669,4.835433967,19.34173587
16670,4.826585403,19.30634161
16671,4.815477587,19.26191035
16672,4.78859418,19.15437672
16673,4.766076798,19.06430719
16674,4.72857067,18.91428268
16675,4.714237032,18.85694813
16676,4.669493102,18.67797241
16677,4.653414677,18.61365871
16678,4.609228501,18.436914
16679,4.593654974,18.37461989
16680,4.549763407,18.19905363
16681,4.538160137,18.15264055
16682,4.513452877,18.05381151
16683,4.506323035,18.02529214
16684,4.462023806,17.84809522
16685,4.464835,17.85934
16686,4.750226585,19.00090634
16687,4.663901643,18.65560657
16688,4.663906943,18.65562777
16689,4.663913568,18.65565427
16690,4.663918868,18.65567547
16691,4.663925493,18.65570197
16692,4.663930793,18.65572317
16693,1.663937419,6.655749675
16694,1.663942719,6.655770875
16695,1.663949344,6.655797376
16696,1.663954644,6.655818576
16697,1.663961269,6.655845077
16698,1.663966569,6.655866278
16699,1.663973195,6.655892778
16700,1.663978495,6.655913979
16701,1.649458125,6.597832502
16702,1.634936431,6.539745724
16703,1.616784313,6.467137253
16704,1.601536534,6.406146136
16705,1.400528923,5.602115691
16706,1.402110038,5.60844015
16707,1.388936277,5.555745107
16708,1.57070988,6.282839518
16709,1.678715848,6.714863391
16710,1.695959624,6.783838496
16711,1.715666797,6.862667187
16712,1.732089441,6.928357764
16713,1.392325652,5.569302607
16714,1.392849011,5.571396045
16715,1.393447136,5.573788545
16716,1.416601184,5.666404735
16717,1.415266766,5.661067064
16718,1.430690643,5.722762571
16719,1.410590622,5.642362489
16720,1.519760054,6.079040218
16721,1.567390104,6.269560416
16722,1.230582657,4.922330628
16723,1.237078367,4.948313468
16724,1.117577006,4.470308024
16725,1.057025621,4.228102484
16726,1.057524059,4.230096234
16727,1.058147105,4.232588422
16728,1.058645543,4.234582172
16729,4.05926859,16.23707436
16730,4.059767027,16.23906811
16731,4.060390074,16.2415603
16732,4.060888512,16.24355405
16733,4.206577889,16.82631155
16734,4.201649579,16.80659832
16735,4.219641179,16.87856472
16736,4.213859884,16.85543953
16737,4.229237426,16.91694971
16738,4.21968353,16.87873412
16739,4.064900934,16.25960373
16740,4.077692466,16.31076986
16741,4.066022418,16.26408967
16742,4.066545777,16.26618311
16743,4.067143902,16.26857561
16744,4.067667262,16.27066905
16745,4.068265387,16.27306155
16746,4.068788746,16.27515498
16747,4.069386871,16.27754748
16748,4.06991023,16.27964092
16749,4.070508355,16.28203342
16750,4.071031715,16.28412686
16751,4.07162984,16.28651936
16752,4.072153199,16.2886128
16753,4.072751324,16.2910053
16754,4.073274684,16.29309873
16755,4.073872809,16.29549123
16756,4.074396168,16.29758467
16757,4.074994293,16.29997717
16758,4.075517652,16.30207061
16759,4.076115777,16.30446311
16760,4.076639137,16.30655655
16761,4.077237262,16.30894905
16762,4.077760621,16.31104248
16763,4.078358746,16.31343498
16764,4.078882105,16.31552842
16765,4.07948023,16.31792092
16766,4.08000359,16.32001436
16767,4.080601715,16.32240686
16768,4.081125074,16.3245003
16769,4.081723199,16.3268928
16770,4.082246558,16.32898623
16771,4.082844683,16.33137873
16772,4.083343121,16.33337248
16773,4.081731598,16.32692639
16774,4.080020388,16.32008155
16775,4.077881375,16.3115255
16776,4.076170164,16.30468066
16777,4.076989959,16.30795984
16778,4.078237557,16.31295023
16779,4.079797054,16.31918822
16780,4.081044652,16.32417861
16781,4.074993075,16.2999723
16782,4.410633614,17.64253446
16783,4.402679269,17.61071708
16784,4.396315793,17.58526317
16785,4.395104366,17.58041747
16786,4.395483808,17.58193523
16787,4.395958111,17.58383244
16788,4.396337553,17.58535021
16789,1.397685885,5.590743539
16790,1.398939356,5.595757423
16791,1.400506195,5.602024779
16792,1.401759666,5.607038663
16793,1.415375173,5.661500693
16794,1.428677313,5.714709252
16795,1.445304988,5.78121995
16796,1.458607127,5.834428509
16797,1.484122771,5.936491083
16798,1.50631288,6.025251518
16799,1.534050515,6.136202061
16800,1.557350129,6.229400518
16801,1.556027636,6.224110546
16802,1.546342578,6.185370314
16803,1.541500049,6.166000198
16804,1.531814992,6.127259966
16805,1.526972463,6.10788985
16806,1.514552283,6.058209133
16807,1.502132104,6.008528417
16808,1.495922015,5.983688058
16809,1.489711925,5.9588477
16810,1.483343526,5.933374106
16811,1.476975128,5.907900511
16812,1.473790929,5.895163714
16813,1.470606729,5.882426917
16814,1.477657153,5.910628611
16815,1.481182365,5.924729459
16816,1.488232788,5.952931153
16817,1.491758,5.967032
16818,1.203790409,4.815161637
16819,1.230789292,4.923157167
16820,1.284787057,5.139148227
16821,1.311785939,5.247143757
16822,1.41939793,5.677591718
16823,1.473203925,5.892815699
16824,1.580815915,6.323263659
16825,4.641171059,18.56468424
16826,4.752701125,19.0108045
16827,4.816736616,19.26694646
16828,4.933387439,19.73354975
16829,5.007751267,20.03100507
16830,5.128803795,20.51521518
16831,5.259333359,21.03733343
16832,5.342990106,21.37196042
16833,5.443974993,21.77589997
16834,5.488194871,21.95277948
16835,5.518272601,22.0730904
16836,5.549973139,22.19989255
16837,5.545555318,22.18222127
16838,5.533135352,22.13254141
16839,5.545400841,22.18160336
16840,5.525569061,22.10227624
16841,5.54464737,22.17858948
16842,5.537491347,22.14996539
16843,5.543623562,22.17449425
16844,5.534987794,22.13995118
16845,5.544038218,22.17615287
16846,5.529370319,22.11748128
16847,5.534162104,22.13664842
16848,5.522524036,22.09009614
16849,5.16780931,20.67123724
16850,5.085228674,20.3409147
16851,4.939978229,19.75991292
16852,4.878312103,19.51324841
16853,4.812119517,19.24847807
16854,4.750921544,19.00368618
16855,4.718925151,18.8757006
16856,4.68954185,18.7581674
16857,4.688230366,18.75292146
16858,4.687102993,18.74841197
16859,4.682186551,18.72874621
16860,4.673036512,18.69214605
16861,4.689546416,18.75818566
16862,4.689767274,18.7590691
16863,4.705603469,18.82241388
16864,4.707353517,18.82941407
16865,4.737505107,18.95002043
16866,4.748502691,18.99401077
16867,4.776305156,19.10522062
16868,4.783537135,19.13414854
16869,4.779684287,19.11873715
16870,4.769614964,19.07845986
16871,4.418677857,17.67471143
16872,4.423746314,17.69498526
16873,4.382409674,17.5296387
16874,4.361760684,17.44704274
16875,4.320462704,17.28185082
16876,4.299813714,17.19925485
16877,4.245551052,16.98220421
16878,4.560423736,18.24169494
16879,4.506161074,18.0246443
16880,4.479029743,17.91611897
16881,4.486896035,17.94758414
16882,4.490829181,17.96331672
16883,4.498695472,17.99478189
16884,4.502628618,18.01051447
16885,1.51049491,6.04197964
16886,1.514428056,6.057712223
16887,1.522294347,6.08917739
16888,1.526227493,6.104909973
16889,1.534093785,6.13637514
16890,1.538026931,6.152107724
16891,1.545893223,6.183572891
16892,1.549826368,6.199305474
16893,1.555726087,6.222904349
16894,1.555826604,6.223306415
16895,1.55592712,6.22370848
16896,1.555977378,6.223909513
16897,1.556027636,6.224110546
16898,1.546342578,6.185370314
16899,1.541500049,6.166000198
16900,1.531814992,6.127259966
16901,1.526972463,6.10788985
16902,1.514552283,6.058209133
16903,1.502132104,6.008528417
16904,1.495922015,5.983688058
16905,1.489711925,5.9588477
16906,1.483343526,5.933374106
16907,1.476975128,5.907900511
16908,1.473790929,5.895163714
16909,1.470606729,5.882426917
16910,1.477657153,5.910628611
16911,1.481182365,5.924729459
16912,1.494098033,5.976392132
16913,1.495217347,5.980869387
16914,1.204460575,4.817842298
16915,1.23617813,4.944712522
16916,1.288650702,5.154602808
16917,1.313371871,5.253487483
16918,1.427310241,5.709240963
16919,1.488975556,5.955902226
16920,1.609089522,6.436358088
16921,4.674526763,18.69810705
16922,4.780780344,19.12312137
16923,4.849656702,19.39862681
16924,4.973709962,19.89483985
16925,5.042805735,20.17122294
16926,5.13318823,20.53275292
16927,5.220651094,20.88260438
16928,5.263761497,21.05504599
